xs,ys,zs,xe,ye,ze,h
-91.7324,106.00528,-12.138848,0.0,0.0,0.0,0.0
-97.16,112.89,-12.78,-97.453448,113.22735,-12.821679,0.0
-97.67,112.07,-11.36,-95.668279,109.76587,-11.126291,0.0
-96.87,111.66,-11.14,-90.335148,104.11149,-10.387095,0.0
-99.05,110.38,-11.71,-95.339346,106.23892,-11.272825,0.0
-98.54,112.35,-10.39,-100.39105,114.45281,-10.583151,0.0
-95.04,113.07,-12.05,-88.479788,105.25393,-11.220428,0.0
-97.12,111.75,-14.29,-93.413662,107.47603,-13.7461,0.0
