xs,ys,zs,xe,ye,ze,h
38.248391,-36.64154,12.619853,0.0,0.0,0.0,0.0
38.24,-37.7,12.83,38.518059,-37.972255,12.920492,0.0
38.57,-36.67,12.88,36.239577,-34.444373,12.097595,0.0
38.61,-36.97,12.86,37.883351,-36.264717,12.619255,0.0
39.08,-36.45,12.98,38.367155,-35.784035,12.743009,0.0
39.05,-37.28,12.96,61.002733,-58.2207,20.247041,1.0
39.09,-37.21,12.96,41.218906,-39.227738,13.66663,0.0
38.81,-36.94,12.85,38.486297,-36.631086,12.747472,0.0
38.48,-37.25,12.65,37.803238,-36.591506,12.428213,0.0
