xs,ys,zs,xe,ye,ze,h
-41.100518,-30.41404,49.50659,0.0,0.0,0.0,0.0
-41.8,-30.96,50.33,-41.332649,-30.625061,49.773629,0.0
-42.06,-31.09,50.36,-42.851824,-31.681172,51.313399,0.0
