xs,ys,zs,xe,ye,ze,h
49.220393,-13.011392,-9.280035,0.0,0.0,0.0,0.0
50.24,-13.84,-8.91,52.836822,-14.554501,-9.3699906,0.0
51.18,-12.61,-8.98,76.303602,-18.786583,-13.383975,1.0
49.75,-13.15,-9.35,64.415322,-17.020351,-12.110986,1.0
