xs,ys,zs,xe,ye,ze,h
-5.5096017,-34.904096,-106.53246,0.0,0.0,0.0,0.0
-6.17,-37.53,-112.24,-5.9326301,-36.107257,-107.99959,0.0
-5.47,-37.14,-112.01,-5.0588871,-34.368493,-103.67473,0.0
-5.5,-37.03,-113.04,-5.5175494,-37.144182,-113.4044,0.0
-5.52,-37.04,-113.18,-5.5915791,-37.514014,-114.64908,0.0
-5.37,-36.63,-113.15,-5.3703264,-36.65684,-113.2438,0.0
-6.21,-36.47,-112.6,-5.9857495,-35.188648,-108.64686,0.0
-6.29,-36.54,-112.81,-6.1571852,-35.786401,-110.49633,0.0
