xs,ys,zs,xe,ye,ze,h
47.23157,-93.594145,53.679076,0.0,0.0,0.0,0.0
47.34,-96.56,54.93,46.136834,-94.089465,53.52377,0.0
48.64,-95.44,54.95,76.372267,-149.83169,86.270089,1.0
49.34,-96.79,55.53,72.934193,-143.03841,82.072409,1.0
