xs,ys,zs,xe,ye,ze,h
33.281229,-49.381893,-31.504052,0.0,0.0,0.0,0.0
33.56,-49.81,-31.31,31.094056,-46.143265,-29.008986,0.0
33.77,-50.24,-31.8,34.297909,-51.016102,-32.294341,0.0
33.59,-50.17,-31.9,33.525427,-50.065176,-31.842525,0.0
33.68,-49.64,-32.29,32.747046,-48.255838,-31.391368,0.0
33.42,-50.14,-32.74,34.632654,-51.941543,-33.922823,0.0
33.25,-49.74,-32.68,32.757409,-48.99903,-32.194919,0.0
