xs,ys,zs,xe,ye,ze,h
18.290333,-16.301577,-26.770999,0.0,0.0,0.0,0.0
18.33,-16.59,-25.8,16.545812,-14.970957,-23.284524,0.0
18.29,-16.33,-26.02,25.832102,-23.057989,-36.739057,1.0
