xs,ys,zs,xe,ye,ze,h
-37.255184,63.464834,36.441192,0.0,0.0,0.0,0.0
-39.39,65.3,36.87,-39.909454,66.155954,37.359038,0.0
-37.84,65.94,37.47,-38.53788,67.145478,38.154066,0.0
-38.36,65.32,37.53,-38.263735,65.158706,37.440332,0.0
-38.53,64.58,37.12,-35.730197,59.888861,34.421654,0.0
-38.45,65.32,37.6,-38.576668,65.525952,37.720084,0.0
-37.94,64.82,37.6,-35.690555,60.974932,35.366963,0.0
-38.22,64.63,37.67,-35.991177,60.855975,35.468232,0.0
-37.86,65.36,35.98,-34.311293,59.23188,32.603558,0.0
