xs,ys,zs,xe,ye,ze,h
51.027546,37.307551,-26.70282,0.0,0.0,0.0,0.0
52.06,37.53,-26.5,48.540978,34.990918,-24.711874,0.0
51.67,37.77,-27.1,48.619192,35.542431,-25.496466,0.0
51.53,37.69,-27.04,47.364429,34.645181,-24.856291,0.0
