xs,ys,zs,xe,ye,ze,h
36.485058,-18.954741,35.606607,0.0,0.0,0.0,0.0
37.16,-19.29,36.35,32.320754,-16.775171,31.609032,0.0
37.57,-19.52,36.66,55.109598,-28.630576,53.78272,1.0
37.48,-19.31,36.33,56.911842,-29.318164,55.165939,1.0
37.27,-20.31,36.76,37.256343,-20.301732,36.747538,0.0
