xs,ys,zs,xe,ye,ze,h
41.214512,-17.287416,23.660815,0.0,0.0,0.0,0.0
34.16,-48.15,-26.69,34.861833,-49.138434,-27.238232,0.0
34.46,-46.87,-26.0,30.282992,-41.178972,-22.849787,0.0
34.74,-47.6,-26.42,47.933793,-65.654376,-36.44426,1.0
33.83,-47.18,-26.78,31.928329,-44.517692,-25.267881,0.0
