xs,ys,zs,xe,ye,ze,h
-5.6096647,-41.947261,-123.36262,0.0,0.0,0.0,0.0
-6.47,-43.77,-126.57,-6.1432253,-41.558797,-120.18947,0.0
-6.27,-42.94,-127.94,-6.3419796,-43.489322,-129.56917,0.0
-6.19,-42.49,-127.51,-6.0600137,-41.58516,-124.81523,0.0
-5.47,-42.12,-127.3,-5.2311739,-40.290394,-121.78154,0.0
-6.6,-41.54,-127.37,-6.2840671,-39.563906,-121.31705,0.0
-6.13,-44.58,-126.42,-5.8481792,-42.5719,-120.7305,0.0
