xs,ys,zs,xe,ye,ze,h
-22.116728,57.270915,-12.63626,0.0,0.0,0.0,0.0
-22.02,57.58,-13.14,-19.352566,50.58816,-11.543856,0.0
-22.2,58.12,-12.98,-21.125003,55.297564,-12.350489,0.0
-22.94,58.45,-13.06,-22.326743,56.8872,-12.712961,0.0
-22.51,58.29,-12.86,-31.603767,81.837452,-18.056629,1.0
-22.5,57.96,-12.79,-21.136514,54.447193,-12.020309,0.0
-22.81,58.62,-12.65,-23.576089,60.573006,-13.067859,0.0
